Subject	Event	Session	S2_Condition	Arousal	Detail
32	Event #047	2	Observer	2	4
32	Event #048	2	Observer	1	3
32	Event #049	2	Remember	2	4
32	Event #050	2	Remember	2	4
32	Event #051	2	Better	3	5
32	Event #052	2	Remember	2	4
32	Event #053	2	Remember	2	3
32	Event #054	2	Worse	3	5
32	Event #055	2	Worse	2	4
32	Event #056	2	Observer	1	5
32	Event #058	2	Better	2	4
32	Event #059	2	Observer	2	6
32	Event #060	2	Better	1	4
32	Event #061	2	Remember	1	4
32	Event #062	2	Better	1	4
32	Event #063	2	Observer	1	3
32	Event #064	2	Remember	2	4
32	Event #067	2	Observer	1	5
32	Event #068	2	Worse	1	4
32	Event #069	2	Worse	1	4
32	Event #070	2	Better	2	4
32	Event #072	2	Better	3	3
32	Event #073	2	Remember	3	5
32	Event #074	2	Better	1	2
32	Event #076	2	Better	2	3
32	Event #077	2	Better	1	3
32	Event #078	2	Better	1	3
32	Event #079	2	Observer	2	5
32	Event #080	2	Observer	1	5
32	Event #081	2	Better	1	1
32	Event #083	2	Observer	1	3
32	Event #084	2	Observer	1	4
32	Event #086	2	Better	1	4
32	Event #087	2	Remember	2	5
32	Event #088	2	Remember	3	4
32	Event #089	2	Better	1	4
32	Event #090	2	Observer	1	3
32	Event #091	2	Worse	1	3
32	Event #092	2	Worse	2	5
32	Event #093	2	Observer	1	6
32	Event #094	2	Remember	1	3
32	Event #096	2	Worse	2	4
32	Event #097	2	Observer	1	2
32	Event #098	2	Observer	1	2
32	Event #099	2	Worse	1	3
32	Event #100	2	Better	1	4
32	Event #101	2	Worse	4	3
32	Event #102	2	Remember	1	2
32	Event #103	2	Better	2	4
32	Event #104	2	Observer	1	4
32	Event #105	2	Worse	2	6
32	Event #106	2	Observer	1	2
32	Event #107	2	Better	3	3
32	Event #108	2	Observer	1	4
32	Event #109	2	Remember	2	4
32	Event #110	2	Remember	1	3
32	Event #111	2	Observer	1	4
32	Event #112	2	Worse	2	4
32	Event #113	2	Better	1	5
32	Event #115	2	Worse	2	4
32	Event #117	2	Observer	1	2
32	Event #119	2	Worse	1	1
32	Event #120	2	Observer	2	3
33	Event #001	2	Better	5	
33	Event #003	2	Observer	5	7
33	Event #005	2	Better	6	4
33	Event #006	2	Observer	6	7
33	Event #007	2	Better	4	5
33	Event #008	2	Remember	5	5
33	Event #009	2	Remember	4	5
33	Event #010	2	Observer	5	6
33	Event #011	2	Worse	7	6
33	Event #012	2	Remember	4	7
33	Event #014	2	Remember	4	6
33	Event #015	2	Worse	5	6
33	Event #018	2	Better	5	6
33	Event #019	2	Observer	4	3
33	Event #020	2	Worse	6	5
33	Event #022	2	Better	4	5
33	Event #023	2	Worse	4	5
33	Event #025	2	Better	4	5
33	Event #026	2	Better	4	1
33	Event #027	2	Better	3	2
33	Event #029	2	Worse	5	6
33	Event #030	2	Better	4	4
33	Event #032	2	Worse	6	5
33	Event #033	2	Worse	5	5
33	Event #034	2	Observer	5	6
33	Event #035	2	Observer	4	5
33	Event #036	2	Remember	7	6
33	Event #037	2	Better	4	6
33	Event #038	2	Better	4	5
33	Event #039	2	Remember	3	5
33	Event #040	2	Worse	3	4
33	Event #041	2	Observer	4	6
33	Event #042	2	Worse	6	6
33	Event #043	2	Observer	3	4
33	Event #044	2	Remember	4	4
33	Event #045	2	Observer	5	4
33	Event #046	2	Observer	5	7
33	Event #048	2	Better	3	5
33	Event #050	2	Remember		6
33	Event #052	2	Better	3	2
33	Event #053	2	Worse	4	4
33	Event #055	2	Better	4	3
33	Event #059	2	Observer	5	4
33	Event #060	2	Worse	5	5
33	Event #061	2	Observer	4	5
33	Event #062	2	Worse	5	4
33	Event #063	2	Remember	6	7
33	Event #064	2	Observer	3	5
33	Event #065	2	Better	4	5
33	Event #066	2	Remember	5	6
33	Event #067	2	Worse	7	6
33	Event #068	2	Remember	6	6
33	Event #069	2	Better	6	5
33	Event #070	2	Remember	4	5
33	Event #071	2	Observer	4	3
33	Event #072	2	Remember	5	7
33	Event #073	2	Remember	6	6
33	Event #074	2	Worse	5	5
33	Event #075	2	Better	4	5
33	Event #076	2	Remember	5	6
33	Event #077	2	Worse	5	5
33	Event #078	2	Observer	1	4
33	Event #079	2	Worse	1	3
33	Event #080	2	Observer	3	5
33	Event #081	2	Remember	5	5
33	Event #083	2	Better	3	4
33	Event #084	2	Worse	4	4
33	Event #085	2	Remember	2	5
33	Event #086	2	Observer	4	6
33	Event #087	2	Remember	3	5
33	Event #088	2	Remember	6	7
33	Event #089	2	Observer	3	4
33	Event #091	2	Worse	4	4
33	Event #092	2	Remember	4	6
33	Event #094	2	Observer	3	6
33	Event #097	2	Observer	3	4
33	Event #098	2	Remember	2	4
33	Event #099	2	Better	6	4
33	Event #100	2	Worse	5	6
33	Event #101	2	Worse	4	3
33	Event #102	2	Remember	4	5
33	Event #103	2	Better	4	5
33	Event #104	2	Remember	4	5
33	Event #105	2	Worse	5	5
33	Event #107	2	Observer	4	3
33	Event #109	2	Observer	3	3
33	Event #110	2	Better	4	5
33	Event #111	2	Worse	4	5
33	Event #112	2	Better	3	4
33	Event #113	2	Worse	4	4
33	Event #114	2	Better	4	4
33	Event #116	2	Better	5	5
33	Event #117	2	Worse	6	5
33	Event #118	2	Remember	4	3
33	Event #119	2	Observer	3	6
33	Event #120	2	Observer	5	
34	Event #002	2	Better	2	3
34	Event #003	2	Worse	3	4
34	Event #004	2	Remember	3	2
34	Event #005	2	Worse	3	3
34	Event #006	2	Observer	6	7
34	Event #009	2	Better	4	3
34	Event #010	2	Better	2	4
34	Event #011	2	Remember	5	5
34	Event #012	2	Observer	4	2
34	Event #013	2	Observer	5	5
34	Event #014	2	Worse	3	4
34	Event #015	2	Worse	6	5
34	Event #016	2	Observer	7	6
34	Event #017	2	Worse	4	5
34	Event #019	2	Observer	4	3
34	Event #020	2	Remember	4	3
34	Event #022	2	Remember	5	3
34	Event #023	2	Better	3	5
34	Event #024	2	Worse	3	4
34	Event #025	2	Observer	4	2
34	Event #026	2	Better	4	5
34	Event #027	2	Better	4	6
34	Event #028	2	Observer	3	4
34	Event #029	2	Remember	4	6
34	Event #032	2	Worse	3	5
34	Event #033	2	Better	4	5
34	Event #034	2	Observer	2	3
34	Event #035	2	Remember	7	6
34	Event #036	2	Better	7	6
34	Event #037	2	Worse	7	7
34	Event #038	2	Remember	4	3
34	Event #041	2	Observer	3	2
34	Event #042	2	Observer	4	5
34	Event #044	2	Better	5	6
34	Event #045	2	Observer	4	4
34	Event #046	2	Observer	5	3
34	Event #047	2	Worse	2	3
34	Event #048	2	Observer	5	4
34	Event #049	2	Remember	2	4
34	Event #051	2	Remember	5	6
34	Event #052	2	Remember	6	4
34	Event #053	2	Remember	6	5
34	Event #054	2	Worse	5	5
34	Event #055	2	Worse	6	5
34	Event #056	2	Worse	5	5
34	Event #057	2	Better	3	4
34	Event #058	2	Better	4	5
34	Event #060	2	Observer	2	4
34	Event #061	2	Observer	4	
34	Event #063	2	Remember	4	5
34	Event #064	2	Worse		4
34	Event #067	2	Worse	2	4
34	Event #068	2	Better		5
34	Event #069	2	Worse	4	3
34	Event #070	2	Better	4	6
34	Event #071	2	Observer	4	2
34	Event #072	2	Worse	5	3
34	Event #074	2	Remember	3	5
34	Event #075	2	Worse	3	3
34	Event #076	2	Remember	4	3
34	Event #078	2	Observer	2	1
34	Event #079	2	Observer	4	2
34	Event #080	2	Worse	2	3
34	Event #081	2	Worse	1	3
34	Event #082	2	Remember	4	5
34	Event #083	2	Better	5	5
34	Event #084	2	Remember	3	3
34	Event #085	2	Worse	5	5
34	Event #086	2	Remember	2	4
34	Event #087	2	Better	4	5
34	Event #088	2	Better	6	4
34	Event #089	2	Better		4
34	Event #092	2	Better	2	2
34	Event #093	2	Observer	4	3
34	Event #094	2	Better	5	
34	Event #095	2	Remember		2
34	Event #096	2	Better	3	4
34	Event #099	2	Observer	2	4
34	Event #100	2	Observer	2	4
34	Event #101	2	Remember	3	2
34	Event #102	2	Remember	6	3
34	Event #105	2	Better	3	4
34	Event #106	2	Observer	1	2
34	Event #107	2	Better	3	3
34	Event #108	2	Observer	1	2
34	Event #109	2	Observer	4	2
34	Event #110	2	Worse	4	3
34	Event #112	2	Worse	5	3
34	Event #113	2	Worse	4	3
34	Event #114	2	Remember	3	1
34	Event #115	2	Remember	5	4
34	Event #116	2	Remember	4	4
34	Event #117	2	Worse	2	3
34	Event #118	2	Better	4	5
34	Event #119	2	Better	7	6
34	Event #120	2	Remember	5	3
